ΚΩΔΙΚΟΣ_ΒΑΡΔΙΑΣ,ΤΥΠΟΣ,ΗΜΕΡΟΜΗΝΙΑ,ΟΝΟΜΑ_ΤΜΗΜΑΤΟΣ
SHF_13535,Απογευματινή,2025-10-28,Οφθαλμολογία
SHF_13536,Νυχτερινή,2025-10-28,Οφθαλμολογία
SHF_13537,Πρωινή,2025-10-28,ΩΡΛ
SHF_13538,Απογευματινή,2025-10-28,ΩΡΛ
SHF_13539,Νυχτερινή,2025-10-28,ΩΡΛ
SHF_13540,Πρωινή,2025-10-28,Γαστρεντερολογία
SHF_13541,Απογευματινή,2025-10-28,Γαστρεντερολογία
SHF_13542,Νυχτερινή,2025-10-28,Γαστρεντερολογία
SHF_13543,Πρωινή,2025-10-28,Ενδοκρινολογία
SHF_13544,Απογευματινή,2025-10-28,Ενδοκρινολογία
SHF_13545,Νυχτερινή,2025-10-28,Ενδοκρινολογία
SHF_13546,Πρωινή,2025-10-29,Καρδιολογία
SHF_13547,Απογευματινή,2025-10-29,Καρδιολογία
SHF_13548,Νυχτερινή,2025-10-29,Καρδιολογία
SHF_13549,Πρωινή,2025-10-29,Χειρουργική
SHF_13550,Απογευματινή,2025-10-29,Χειρουργική
SHF_13551,Νυχτερινή,2025-10-29,Χειρουργική
SHF_13552,Πρωινή,2025-10-29,ΜΕΘ
SHF_13553,Απογευματινή,2025-10-29,ΜΕΘ
SHF_13554,Νυχτερινή,2025-10-29,ΜΕΘ
SHF_13555,Πρωινή,2025-10-29,Επείγοντα
SHF_13556,Απογευματινή,2025-10-29,Επείγοντα
SHF_13557,Νυχτερινή,2025-10-29,Επείγοντα
SHF_13558,Πρωινή,2025-10-29,Ορθοπεδική
SHF_13559,Απογευματινή,2025-10-29,Ορθοπεδική
SHF_13560,Νυχτερινή,2025-10-29,Ορθοπεδική
SHF_13561,Πρωινή,2025-10-29,Παιδιατρική
SHF_13562,Απογευματινή,2025-10-29,Παιδιατρική
SHF_13563,Νυχτερινή,2025-10-29,Παιδιατρική
SHF_13564,Πρωινή,2025-10-29,Γυναικολογία
SHF_13565,Απογευματινή,2025-10-29,Γυναικολογία
SHF_13566,Νυχτερινή,2025-10-29,Γυναικολογία
SHF_13567,Πρωινή,2025-10-29,Νευρολογία
SHF_13568,Απογευματινή,2025-10-29,Νευρολογία
SHF_13569,Νυχτερινή,2025-10-29,Νευρολογία
SHF_13570,Πρωινή,2025-10-29,Ογκολογία
SHF_13571,Απογευματινή,2025-10-29,Ογκολογία
SHF_13572,Νυχτερινή,2025-10-29,Ογκολογία
SHF_13573,Πρωινή,2025-10-29,Πνευμονολογία
SHF_13574,Απογευματινή,2025-10-29,Πνευμονολογία
SHF_13575,Νυχτερινή,2025-10-29,Πνευμονολογία
SHF_13576,Πρωινή,2025-10-29,Ουρολογία
SHF_13577,Απογευματινή,2025-10-29,Ουρολογία
SHF_13578,Νυχτερινή,2025-10-29,Ουρολογία
SHF_13579,Πρωινή,2025-10-29,Οφθαλμολογία
SHF_13580,Απογευματινή,2025-10-29,Οφθαλμολογία
SHF_13581,Νυχτερινή,2025-10-29,Οφθαλμολογία
SHF_13582,Πρωινή,2025-10-29,ΩΡΛ
SHF_13583,Απογευματινή,2025-10-29,ΩΡΛ
SHF_13584,Νυχτερινή,2025-10-29,ΩΡΛ
SHF_13585,Πρωινή,2025-10-29,Γαστρεντερολογία
SHF_13586,Απογευματινή,2025-10-29,Γαστρεντερολογία
SHF_13587,Νυχτερινή,2025-10-29,Γαστρεντερολογία
SHF_13588,Πρωινή,2025-10-29,Ενδοκρινολογία
SHF_13589,Απογευματινή,2025-10-29,Ενδοκρινολογία
SHF_13590,Νυχτερινή,2025-10-29,Ενδοκρινολογία
SHF_13591,Πρωινή,2025-10-30,Καρδιολογία
SHF_13592,Απογευματινή,2025-10-30,Καρδιολογία
SHF_13593,Νυχτερινή,2025-10-30,Καρδιολογία
SHF_13594,Πρωινή,2025-10-30,Χειρουργική
SHF_13595,Απογευματινή,2025-10-30,Χειρουργική
SHF_13596,Νυχτερινή,2025-10-30,Χειρουργική
SHF_13597,Πρωινή,2025-10-30,ΜΕΘ
SHF_13598,Απογευματινή,2025-10-30,ΜΕΘ
SHF_13599,Νυχτερινή,2025-10-30,ΜΕΘ
SHF_13600,Πρωινή,2025-10-30,Επείγοντα
SHF_13601,Απογευματινή,2025-10-30,Επείγοντα
SHF_13602,Νυχτερινή,2025-10-30,Επείγοντα
SHF_13603,Πρωινή,2025-10-30,Ορθοπεδική
SHF_13604,Απογευματινή,2025-10-30,Ορθοπεδική
SHF_13605,Νυχτερινή,2025-10-30,Ορθοπεδική
SHF_13606,Πρωινή,2025-10-30,Παιδιατρική
SHF_13607,Απογευματινή,2025-10-30,Παιδιατρική
SHF_13608,Νυχτερινή,2025-10-30,Παιδιατρική
SHF_13609,Πρωινή,2025-10-30,Γυναικολογία
SHF_13610,Απογευματινή,2025-10-30,Γυναικολογία
SHF_13611,Νυχτερινή,2025-10-30,Γυναικολογία
SHF_13612,Πρωινή,2025-10-30,Νευρολογία
SHF_13613,Απογευματινή,2025-10-30,Νευρολογία
SHF_13614,Νυχτερινή,2025-10-30,Νευρολογία
SHF_13615,Πρωινή,2025-10-30,Ογκολογία
SHF_13616,Απογευματινή,2025-10-30,Ογκολογία
SHF_13617,Νυχτερινή,2025-10-30,Ογκολογία
SHF_13618,Πρωινή,2025-10-30,Πνευμονολογία
SHF_13619,Απογευματινή,2025-10-30,Πνευμονολογία
SHF_13620,Νυχτερινή,2025-10-30,Πνευμονολογία
SHF_13621,Πρωινή,2025-10-30,Ουρολογία
SHF_13622,Απογευματινή,2025-10-30,Ουρολογία
SHF_13623,Νυχτερινή,2025-10-30,Ουρολογία
SHF_13624,Πρωινή,2025-10-30,Οφθαλμολογία
SHF_13625,Απογευματινή,2025-10-30,Οφθαλμολογία
SHF_13626,Νυχτερινή,2025-10-30,Οφθαλμολογία
SHF_13627,Πρωινή,2025-10-30,ΩΡΛ
SHF_13628,Απογευματινή,2025-10-30,ΩΡΛ
SHF_13629,Νυχτερινή,2025-10-30,ΩΡΛ
SHF_13630,Πρωινή,2025-10-30,Γαστρεντερολογία
SHF_13631,Απογευματινή,2025-10-30,Γαστρεντερολογία
SHF_13632,Νυχτερινή,2025-10-30,Γαστρεντερολογία
SHF_13633,Πρωινή,2025-10-30,Ενδοκρινολογία
SHF_13634,Απογευματινή,2025-10-30,Ενδοκρινολογία
SHF_13635,Νυχτερινή,2025-10-30,Ενδοκρινολογία
SHF_13636,Πρωινή,2025-10-31,Καρδιολογία
SHF_13637,Απογευματινή,2025-10-31,Καρδιολογία
SHF_13638,Νυχτερινή,2025-10-31,Καρδιολογία
SHF_13639,Πρωινή,2025-10-31,Χειρουργική
SHF_13640,Απογευματινή,2025-10-31,Χειρουργική
SHF_13641,Νυχτερινή,2025-10-31,Χειρουργική
SHF_13642,Πρωινή,2025-10-31,ΜΕΘ
SHF_13643,Απογευματινή,2025-10-31,ΜΕΘ
SHF_13644,Νυχτερινή,2025-10-31,ΜΕΘ
SHF_13645,Πρωινή,2025-10-31,Επείγοντα
SHF_13646,Απογευματινή,2025-10-31,Επείγοντα
SHF_13647,Νυχτερινή,2025-10-31,Επείγοντα
SHF_13648,Πρωινή,2025-10-31,Ορθοπεδική
SHF_13649,Απογευματινή,2025-10-31,Ορθοπεδική
SHF_13650,Νυχτερινή,2025-10-31,Ορθοπεδική
SHF_13651,Πρωινή,2025-10-31,Παιδιατρική
SHF_13652,Απογευματινή,2025-10-31,Παιδιατρική
SHF_13653,Νυχτερινή,2025-10-31,Παιδιατρική
SHF_13654,Πρωινή,2025-10-31,Γυναικολογία
SHF_13655,Απογευματινή,2025-10-31,Γυναικολογία
SHF_13656,Νυχτερινή,2025-10-31,Γυναικολογία
SHF_13657,Πρωινή,2025-10-31,Νευρολογία
SHF_13658,Απογευματινή,2025-10-31,Νευρολογία
SHF_13659,Νυχτερινή,2025-10-31,Νευρολογία
SHF_13660,Πρωινή,2025-10-31,Ογκολογία
SHF_13661,Απογευματινή,2025-10-31,Ογκολογία
SHF_13662,Νυχτερινή,2025-10-31,Ογκολογία
SHF_13663,Πρωινή,2025-10-31,Πνευμονολογία
SHF_13664,Απογευματινή,2025-10-31,Πνευμονολογία
SHF_13665,Νυχτερινή,2025-10-31,Πνευμονολογία
SHF_13666,Πρωινή,2025-10-31,Ουρολογία
SHF_13667,Απογευματινή,2025-10-31,Ουρολογία
SHF_13668,Νυχτερινή,2025-10-31,Ουρολογία
SHF_13669,Πρωινή,2025-10-31,Οφθαλμολογία
SHF_13670,Απογευματινή,2025-10-31,Οφθαλμολογία
SHF_13671,Νυχτερινή,2025-10-31,Οφθαλμολογία
SHF_13672,Πρωινή,2025-10-31,ΩΡΛ
SHF_13673,Απογευματινή,2025-10-31,ΩΡΛ
SHF_13674,Νυχτερινή,2025-10-31,ΩΡΛ
SHF_13675,Πρωινή,2025-10-31,Γαστρεντερολογία
SHF_13676,Απογευματινή,2025-10-31,Γαστρεντερολογία
SHF_13677,Νυχτερινή,2025-10-31,Γαστρεντερολογία
SHF_13678,Πρωινή,2025-10-31,Ενδοκρινολογία
SHF_13679,Απογευματινή,2025-10-31,Ενδοκρινολογία
SHF_13680,Νυχτερινή,2025-10-31,Ενδοκρινολογία
SHF_13681,Πρωινή,2025-11-01,Καρδιολογία
SHF_13682,Απογευματινή,2025-11-01,Καρδιολογία
SHF_13683,Νυχτερινή,2025-11-01,Καρδιολογία
SHF_13684,Πρωινή,2025-11-01,Χειρουργική
SHF_13685,Απογευματινή,2025-11-01,Χειρουργική
SHF_13686,Νυχτερινή,2025-11-01,Χειρουργική
SHF_13687,Πρωινή,2025-11-01,ΜΕΘ
SHF_13688,Απογευματινή,2025-11-01,ΜΕΘ
SHF_13689,Νυχτερινή,2025-11-01,ΜΕΘ
SHF_13690,Πρωινή,2025-11-01,Επείγοντα
SHF_13691,Απογευματινή,2025-11-01,Επείγοντα
SHF_13692,Νυχτερινή,2025-11-01,Επείγοντα
SHF_13693,Πρωινή,2025-11-01,Ορθοπεδική
SHF_13694,Απογευματινή,2025-11-01,Ορθοπεδική
SHF_13695,Νυχτερινή,2025-11-01,Ορθοπεδική
SHF_13696,Πρωινή,2025-11-01,Παιδιατρική
SHF_13697,Απογευματινή,2025-11-01,Παιδιατρική
SHF_13698,Νυχτερινή,2025-11-01,Παιδιατρική
SHF_13699,Πρωινή,2025-11-01,Γυναικολογία
SHF_13700,Απογευματινή,2025-11-01,Γυναικολογία
SHF_13701,Νυχτερινή,2025-11-01,Γυναικολογία
SHF_13702,Πρωινή,2025-11-01,Νευρολογία
SHF_13703,Απογευματινή,2025-11-01,Νευρολογία
SHF_13704,Νυχτερινή,2025-11-01,Νευρολογία
SHF_13705,Πρωινή,2025-11-01,Ογκολογία
SHF_13706,Απογευματινή,2025-11-01,Ογκολογία
SHF_13707,Νυχτερινή,2025-11-01,Ογκολογία
SHF_13708,Πρωινή,2025-11-01,Πνευμονολογία
SHF_13709,Απογευματινή,2025-11-01,Πνευμονολογία
SHF_13710,Νυχτερινή,2025-11-01,Πνευμονολογία
SHF_13711,Πρωινή,2025-11-01,Ουρολογία
SHF_13712,Απογευματινή,2025-11-01,Ουρολογία
SHF_13713,Νυχτερινή,2025-11-01,Ουρολογία
SHF_13714,Πρωινή,2025-11-01,Οφθαλμολογία
SHF_13715,Απογευματινή,2025-11-01,Οφθαλμολογία
SHF_13716,Νυχτερινή,2025-11-01,Οφθαλμολογία
SHF_13717,Πρωινή,2025-11-01,ΩΡΛ
SHF_13718,Απογευματινή,2025-11-01,ΩΡΛ
SHF_13719,Νυχτερινή,2025-11-01,ΩΡΛ
SHF_13720,Πρωινή,2025-11-01,Γαστρεντερολογία
SHF_13721,Απογευματινή,2025-11-01,Γαστρεντερολογία
SHF_13722,Νυχτερινή,2025-11-01,Γαστρεντερολογία
SHF_13723,Πρωινή,2025-11-01,Ενδοκρινολογία
SHF_13724,Απογευματινή,2025-11-01,Ενδοκρινολογία
SHF_13725,Νυχτερινή,2025-11-01,Ενδοκρινολογία
SHF_13726,Πρωινή,2025-11-02,Καρδιολογία
SHF_13727,Απογευματινή,2025-11-02,Καρδιολογία
SHF_13728,Νυχτερινή,2025-11-02,Καρδιολογία
SHF_13729,Πρωινή,2025-11-02,Χειρουργική
SHF_13730,Απογευματινή,2025-11-02,Χειρουργική
SHF_13731,Νυχτερινή,2025-11-02,Χειρουργική
SHF_13732,Πρωινή,2025-11-02,ΜΕΘ
SHF_13733,Απογευματινή,2025-11-02,ΜΕΘ
SHF_13734,Νυχτερινή,2025-11-02,ΜΕΘ
SHF_13735,Πρωινή,2025-11-02,Επείγοντα
SHF_13736,Απογευματινή,2025-11-02,Επείγοντα
SHF_13737,Νυχτερινή,2025-11-02,Επείγοντα
SHF_13738,Πρωινή,2025-11-02,Ορθοπεδική
SHF_13739,Απογευματινή,2025-11-02,Ορθοπεδική
SHF_13740,Νυχτερινή,2025-11-02,Ορθοπεδική
SHF_13741,Πρωινή,2025-11-02,Παιδιατρική
SHF_13742,Απογευματινή,2025-11-02,Παιδιατρική
SHF_13743,Νυχτερινή,2025-11-02,Παιδιατρική
SHF_13744,Πρωινή,2025-11-02,Γυναικολογία
SHF_13745,Απογευματινή,2025-11-02,Γυναικολογία
SHF_13746,Νυχτερινή,2025-11-02,Γυναικολογία
SHF_13747,Πρωινή,2025-11-02,Νευρολογία
SHF_13748,Απογευματινή,2025-11-02,Νευρολογία
SHF_13749,Νυχτερινή,2025-11-02,Νευρολογία
SHF_13750,Πρωινή,2025-11-02,Ογκολογία
SHF_13751,Απογευματινή,2025-11-02,Ογκολογία
SHF_13752,Νυχτερινή,2025-11-02,Ογκολογία
SHF_13753,Πρωινή,2025-11-02,Πνευμονολογία
SHF_13754,Απογευματινή,2025-11-02,Πνευμονολογία
SHF_13755,Νυχτερινή,2025-11-02,Πνευμονολογία
SHF_13756,Πρωινή,2025-11-02,Ουρολογία
SHF_13757,Απογευματινή,2025-11-02,Ουρολογία
SHF_13758,Νυχτερινή,2025-11-02,Ουρολογία
SHF_13759,Πρωινή,2025-11-02,Οφθαλμολογία
SHF_13760,Απογευματινή,2025-11-02,Οφθαλμολογία
SHF_13761,Νυχτερινή,2025-11-02,Οφθαλμολογία
SHF_13762,Πρωινή,2025-11-02,ΩΡΛ
SHF_13763,Απογευματινή,2025-11-02,ΩΡΛ
SHF_13764,Νυχτερινή,2025-11-02,ΩΡΛ
SHF_13765,Πρωινή,2025-11-02,Γαστρεντερολογία
SHF_13766,Απογευματινή,2025-11-02,Γαστρεντερολογία
SHF_13767,Νυχτερινή,2025-11-02,Γαστρεντερολογία
SHF_13768,Πρωινή,2025-11-02,Ενδοκρινολογία
SHF_13769,Απογευματινή,2025-11-02,Ενδοκρινολογία
SHF_13770,Νυχτερινή,2025-11-02,Ενδοκρινολογία
SHF_13771,Πρωινή,2025-11-03,Καρδιολογία
SHF_13772,Απογευματινή,2025-11-03,Καρδιολογία
SHF_13773,Νυχτερινή,2025-11-03,Καρδιολογία
SHF_13774,Πρωινή,2025-11-03,Χειρουργική
SHF_13775,Απογευματινή,2025-11-03,Χειρουργική
SHF_13776,Νυχτερινή,2025-11-03,Χειρουργική
SHF_13777,Πρωινή,2025-11-03,ΜΕΘ
SHF_13778,Απογευματινή,2025-11-03,ΜΕΘ
SHF_13779,Νυχτερινή,2025-11-03,ΜΕΘ
SHF_13780,Πρωινή,2025-11-03,Επείγοντα
SHF_13781,Απογευματινή,2025-11-03,Επείγοντα
SHF_13782,Νυχτερινή,2025-11-03,Επείγοντα
SHF_13783,Πρωινή,2025-11-03,Ορθοπεδική
SHF_13784,Απογευματινή,2025-11-03,Ορθοπεδική
SHF_13785,Νυχτερινή,2025-11-03,Ορθοπεδική
SHF_13786,Πρωινή,2025-11-03,Παιδιατρική
SHF_13787,Απογευματινή,2025-11-03,Παιδιατρική
SHF_13788,Νυχτερινή,2025-11-03,Παιδιατρική
SHF_13789,Πρωινή,2025-11-03,Γυναικολογία
SHF_13790,Απογευματινή,2025-11-03,Γυναικολογία
SHF_13791,Νυχτερινή,2025-11-03,Γυναικολογία
SHF_13792,Πρωινή,2025-11-03,Νευρολογία
SHF_13793,Απογευματινή,2025-11-03,Νευρολογία
SHF_13794,Νυχτερινή,2025-11-03,Νευρολογία
SHF_13795,Πρωινή,2025-11-03,Ογκολογία
SHF_13796,Απογευματινή,2025-11-03,Ογκολογία
SHF_13797,Νυχτερινή,2025-11-03,Ογκολογία
SHF_13798,Πρωινή,2025-11-03,Πνευμονολογία
SHF_13799,Απογευματινή,2025-11-03,Πνευμονολογία
SHF_13800,Νυχτερινή,2025-11-03,Πνευμονολογία
SHF_13801,Πρωινή,2025-11-03,Ουρολογία
SHF_13802,Απογευματινή,2025-11-03,Ουρολογία
SHF_13803,Νυχτερινή,2025-11-03,Ουρολογία
SHF_13804,Πρωινή,2025-11-03,Οφθαλμολογία
SHF_13805,Απογευματινή,2025-11-03,Οφθαλμολογία
SHF_13806,Νυχτερινή,2025-11-03,Οφθαλμολογία
SHF_13807,Πρωινή,2025-11-03,ΩΡΛ
SHF_13808,Απογευματινή,2025-11-03,ΩΡΛ
SHF_13809,Νυχτερινή,2025-11-03,ΩΡΛ
SHF_13810,Πρωινή,2025-11-03,Γαστρεντερολογία
SHF_13811,Απογευματινή,2025-11-03,Γαστρεντερολογία
SHF_13812,Νυχτερινή,2025-11-03,Γαστρεντερολογία
SHF_13813,Πρωινή,2025-11-03,Ενδοκρινολογία
SHF_13814,Απογευματινή,2025-11-03,Ενδοκρινολογία
SHF_13815,Νυχτερινή,2025-11-03,Ενδοκρινολογία
SHF_13816,Πρωινή,2025-11-04,Καρδιολογία
SHF_13817,Απογευματινή,2025-11-04,Καρδιολογία
SHF_13818,Νυχτερινή,2025-11-04,Καρδιολογία
SHF_13819,Πρωινή,2025-11-04,Χειρουργική
SHF_13820,Απογευματινή,2025-11-04,Χειρουργική
SHF_13821,Νυχτερινή,2025-11-04,Χειρουργική
SHF_13822,Πρωινή,2025-11-04,ΜΕΘ
SHF_13823,Απογευματινή,2025-11-04,ΜΕΘ
SHF_13824,Νυχτερινή,2025-11-04,ΜΕΘ
